phylo,sex,family,order_,nimages,black_36_34_31,blue.dark_58_81_126,blue.light_118_156_200,brown.dark_108_89_54,brown.light_171_148_95,green.dark_56_98_48,green.light_138_172_81,grey.dark_90_85_80,grey.light_153_150_143,purple.dark_86_61_123,purple.light_192_139_179,red.dark_161_51_37,red.light_225_113_80,rufous.dark_131_71_46,rufous.light_200_128_80,white_229_228_223,yellow_229_211_134,blue_79_107_151,green_121_157_74,purple_98_70_129,red_177_67_48,rufous_164_98_62,blue.ex_79_104_150,brown.dark.res_108_89_54,brown.light.res_171_148_97,green.ex_129_157_71,purple.res_131_59_135,red.ex_175_67_50,rufous.res_164_98_62,yellow.ex_229_211_134,brown.dark.alt_111_92_56,green.sat_165_186_57,green.unsat_109_149_79,yellow.sat_237_215_81,yellow.unsat_225_209_156,sex.sel.m,sex.sel.f,territoriality,cooperative,Annual.Mean.Temperature,Annual.Precipitation,fruit.nectar.diet,Nocturnal,migration_strategy_class,developmental_mode,log10BodyMass.Value,nest.safety,openness,ForStrat.high
Xenopirostris_polleni,female,vangidae,passeriformes,1,0.13447164,0.00017099,0.000293126,0.001025942,0.020494406,0,0,0.142312766,0.379842689,0,0,0,0,0,0,0.271141727,0.050246715,0.000464116,0,0,0,0,0.000464116,0.001025942,0.020494406,0,0,0,0,0.050246715,0.001001514,0,0,0,0.050246715,0,0,2,0,199.2937622,2195.842041,0,0,1,1,1.788875116,2,1,0
Xenopirostris_polleni,male,vangidae,passeriformes,1,0.122603987,0.002300173,0.001245927,0.000143761,0.000167721,0,0,0.197527315,0.292649032,0,0,0,0,0,0,0.383314165,4.79E-05,0.003546099,0,0,0,0,0.003546099,0.000143761,0.000167721,0,0,0,0,4.79E-05,0.000143761,0,0,0,4.79203E-05,0,0,2,0,199.2937622,2195.842041,0,0,1,1,1.788875116,2,1,0
Xenopirostris_xenopirostris,female,vangidae,passeriformes,1,0.114085743,2.04E-05,0,0.000530536,0.000285673,0,0,0.14222458,0.395127227,0,0,0,0,0,0,0.347685025,4.08E-05,2.04E-05,0,0,0,0,2.04E-05,0.000530536,0.000285673,0,0,0,0,4.08E-05,0.000510131,0,0,0,4.08105E-05,0,0,1,0,239.654892,683.2195435,0,0,1,1,1.774516966,2,1.5,-20
Xenopirostris_xenopirostris,male,vangidae,passeriformes,1,0.177798748,2.30E-05,0,0.000598416,0.000322224,0,0,0.133446879,0.389154852,0,0,0,0,0,0,0.298609832,4.60E-05,2.30E-05,0,0,0,0,2.30E-05,0.000598416,0.000322224,0,0,0,0,4.60E-05,0.0005754,0,0,0,4.6032E-05,0,0,1,0,239.654892,683.2195435,0,0,1,1,1.774516966,2,1.5,-20
Xenops_milleri,female,furnariidae,passeriformes,1,0.088237895,6.63E-05,0,0.046318815,0.18839266,0,0,0.207981428,0.135065222,0,0,6.63E-05,0.000110546,0.007539244,0.122772496,0.155295158,0.04815388,6.63E-05,0,0,0.000176874,0.13031174,6.63E-05,0.046318815,0.18839266,0,0,0.000176874,0.13031174,0.04815388,0.04477117,0,0,0,0.04815388,0,0,1,0,248.9118042,2546.976074,0,0,1,1,1.086359831,4,1,80
Xenops_milleri,male,furnariidae,passeriformes,1,0.088237895,6.63E-05,0,0.046318815,0.18839266,0,0,0.207981428,0.135065222,0,0,6.63E-05,0.000110546,0.007539244,0.122772496,0.155295158,0.04815388,6.63E-05,0,0,0.000176874,0.13031174,6.63E-05,0.046318815,0.18839266,0,0,0.000176874,0.13031174,0.04815388,0.04477117,0,0,0,0.04815388,0,0,1,0,248.9118042,2546.976074,0,0,1,1,1.086359831,4,1,80
Xenops_minutus,female,furnariidae,passeriformes,3,0.080936761,3.03E-05,0,0.15843185,0.298619415,0,0,0.159489406,0.077815675,1.52E-05,0,7.26E-06,5.91E-05,0.037630842,0.085846657,0.082649404,0.018468135,3.03E-05,0,1.52E-05,6.63E-05,0.123477499,3.03E-05,0.15843185,0.298619415,0,0,8.15E-05,0.123477499,0.018468135,0.155889141,0,0,7.58369E-06,0.018460551,0,0,1,0,215.3001404,1425.879395,0,0,1,1,1.025305865,4,1,0
Xenops_minutus,male,furnariidae,passeriformes,3,0.080936761,3.03E-05,0,0.15843185,0.298619415,0,0,0.159489406,0.077815675,1.52E-05,0,7.26E-06,5.91E-05,0.037630842,0.085846657,0.082649404,0.018468135,3.03E-05,0,1.52E-05,6.63E-05,0.123477499,3.03E-05,0.15843185,0.298619415,0,0,8.15E-05,0.123477499,0.018468135,0.155889141,0,0,7.58369E-06,0.018460551,0,0,1,0,215.3001404,1425.879395,0,0,1,1,1.025305865,4,1,0
Xenops_rutilans,female,furnariidae,passeriformes,1,0.050849059,0,0,0.139722727,0.346142037,0,0,0.147941711,0.111027137,0,0,0,0,0.001440684,0.039725089,0.125339505,0.03781205,0,0,0,0,0.041165773,0,0.139722727,0.346142037,0,0,0,0.041165773,0.03781205,0.137856924,0,0,0,0.03781205,0,0,1,0,235.5523682,1670.34021,0,0,1,1,1.049218023,4,1,30
Xenops_rutilans,male,furnariidae,passeriformes,1,0.050849059,0,0,0.139722727,0.346142037,0,0,0.147941711,0.111027137,0,0,0,0,0.001440684,0.039725089,0.125339505,0.03781205,0,0,0,0,0.041165773,0,0.139722727,0.346142037,0,0,0,0.041165773,0.03781205,0.137856924,0,0,0,0.03781205,0,0,1,0,235.5523682,1670.34021,0,0,1,1,1.049218023,4,1,30
Xenops_tenuirostris,female,furnariidae,passeriformes,1,0.1397977,0.000111892,0,0.086917603,0.238396813,2.24E-05,0,0.172380611,0.118068299,4.48E-05,0,0.001857405,0.000917513,0.029987021,0.086246252,0.106677707,0.01857405,0.000111892,2.24E-05,4.48E-05,0.002774918,0.116233272,0.000111892,0.086917603,0.238396813,2.24E-05,0,0.002819675,0.116233272,0.01857405,0.084276955,0,2.23784E-05,0,0.01857405,0,0,1,0,246.7218781,2407.24292,0,0,1,1,0.986771734,4,1,80
Xenops_tenuirostris,male,furnariidae,passeriformes,1,0.1397977,0.000111892,0,0.086917603,0.238396813,2.24E-05,0,0.172380611,0.118068299,4.48E-05,0,0.001857405,0.000917513,0.029987021,0.086246252,0.106677707,0.01857405,0.000111892,2.24E-05,4.48E-05,0.002774918,0.116233272,0.000111892,0.086917603,0.238396813,2.24E-05,0,0.002819675,0.116233272,0.01857405,0.084276955,0,2.23784E-05,0,0.01857405,0,0,1,0,246.7218781,2407.24292,0,0,1,1,0.986771734,4,1,80
Xenopsaris_albinucha,female,cotingidae,passeriformes,1,0.258099973,0,0,5.00E-05,9.99E-05,0,0,0.165971372,0.156453748,0,0,0,0,0,0,0.419300042,2.50E-05,0,0,0,0,0,0,5.00E-05,9.99E-05,0,0,0,0,2.50E-05,2.49806E-05,0,0,0,2.49806E-05,0,0,1,0,244.4706268,1270.805786,0,0,1,1,1,2,2,-75
Xenopsaris_albinucha,male,cotingidae,passeriformes,1,0.270287902,2.84E-05,0,5.67E-05,0.000113459,0,0,0.193589562,0.177733655,0,0,0,0,0,0,0.358161963,2.84E-05,2.84E-05,0,0,0,0,2.84E-05,5.67E-05,0.000113459,0,0,0,0,2.84E-05,2.83648E-05,0,0,0,2.83648E-05,0,0,1,0,244.4706268,1270.805786,0,0,1,1,1,2,2,-75
Xenornis_setifrons,female,thamnophilidae,passeriformes,1,0.119539918,3.88E-05,9.70E-05,0.262219722,0.223310575,0,3.88E-05,0.256846924,0.040868182,0.000135775,0,0,1.94E-05,0.020501978,0.026107534,0.03208162,0.018193809,0.000135775,3.88E-05,0.000135775,1.94E-05,0.046609512,0.000135775,0.262219722,0.223310575,3.88E-05,0,0.000155171,0.046609512,0.018193809,0.253181007,0,3.87928E-05,0,0.018193809,0,0,2,0,241.7693939,3894.293457,0,0,1,1,1.390935107,2,1,-30
Xenornis_setifrons,male,thamnophilidae,passeriformes,1,0.192654534,0.002672569,0.003197245,0.115068044,0.07961961,0,0,0.485997705,0.076848664,1.64E-05,0,0,0,0.005935399,0.011132973,0.022347926,0.004508936,0.005869815,0,1.64E-05,0,0.017068372,0.005869815,0.115068044,0.07961961,0,0,1.64E-05,0.017068372,0.004508936,0.110067224,0,0,0,0.004508936,0,0,2,0,241.7693939,3894.293457,0,0,1,1,1.390935107,2,1,-30
Xenospingus_concolor,female,emberizidae,passeriformes,1,0.040613648,0,0,0.00708256,0.019548911,0,0,0.188092936,0.59341923,0,0,0,0,0.000365889,0.000627238,0.140083109,0.010166479,0,0,0,0,0.000993127,0,0.00708256,0.019496642,5.23E-05,0,0,0.000993127,0.010166479,0.006272378,0,0,0.001646499,0.00851998,0,0,1,0,192.8046417,36.47311783,0,0,1,1,1.322219295,2.5,2.333333333,-90
Xenospingus_concolor,male,emberizidae,passeriformes,1,0.040613648,0,0,0.00708256,0.019548911,0,0,0.188092936,0.59341923,0,0,0,0,0.000365889,0.000627238,0.140083109,0.010166479,0,0,0,0,0.000993127,0,0.00708256,0.019496642,5.23E-05,0,0,0.000993127,0.010166479,0.006272378,0,0,0.001646499,0.00851998,0,0,1,0,192.8046417,36.47311783,0,0,1,1,1.322219295,2.5,2.333333333,-90
Xenospiza_baileyi,female,emberizidae,passeriformes,1,0.088790861,0,0,0.104807149,0.155819477,0,0,0.184164687,0.234815066,0,0,0.000294084,0,0.021083588,0.004479131,0.190430947,0.01531501,0,0,0,0.000294084,0.025562719,0,0.104807149,0.155819477,0,0,0.000294084,0.025562719,0.01531501,0.093767673,0,0,0,0.01531501,0,0,1,0,138.9697876,1016.883362,0,0,1,1,1.240549248,2,2.5,-65
Xenospiza_baileyi,male,emberizidae,passeriformes,1,0.088790861,0,0,0.104807149,0.155819477,0,0,0.184164687,0.234815066,0,0,0.000294084,0,0.021083588,0.004479131,0.190430947,0.01531501,0,0,0,0.000294084,0.025562719,0,0.104807149,0.155819477,0,0,0.000294084,0.025562719,0.01531501,0.093767673,0,0,0,0.01531501,0,0,1,0,138.9697876,1016.883362,0,0,1,1,1.240549248,2,2.5,-65
Xenotriccus_callizonus,female,tyrannidae,passeriformes,1,0.128635347,6.33E-05,0,0.040057406,0.143556625,0,0,0.181503525,0.128171035,0.000105525,0,0.00337681,0.002680343,0.012599721,0.057447976,0.134671394,0.167130978,6.33E-05,0,0.000105525,0.006057153,0.070047697,8.44E-05,0.040057406,0.143050103,0.000506521,0,0.006141573,0.069857752,0.167320924,0.035688658,0,0,0.007829978,0.159301,0,0,1,0,189.4628296,2013.848267,0,0,1,1,1.049218023,2,1,-50
Xenotriccus_callizonus,male,tyrannidae,passeriformes,1,0.128635347,6.33E-05,0,0.040057406,0.143556625,0,0,0.181503525,0.128171035,0.000105525,0,0.00337681,0.002680343,0.012599721,0.057447976,0.134671394,0.167130978,6.33E-05,0,0.000105525,0.006057153,0.070047697,8.44E-05,0.040057406,0.143050103,0.000506521,0,0.006141573,0.069857752,0.167320924,0.035688658,0,0,0.007829978,0.159301,0,0,1,0,189.4628296,2013.848267,0,0,1,1,1.049218023,2,1,-50
Xenotriccus_mexicanus,female,tyrannidae,passeriformes,1,0.175460466,0,0,0.032087515,0.119602828,0,0,0.209331815,0.183498463,0,0,0,0,0.000558791,0.000150444,0.170151948,0.10915773,0,0,0,0,0.000709235,0,0.032087515,0.119602828,0,0,0,0.000709235,0.10915773,0.030432633,0,0,0,0.10915773,0,0,1,0,204.3852539,1030.676636,0,0,1,1,1.139879086,2,1.666666667,-50
Xenotriccus_mexicanus,male,tyrannidae,passeriformes,1,0.175460466,0,0,0.032087515,0.119602828,0,0,0.209331815,0.183498463,0,0,0,0,0.000558791,0.000150444,0.170151948,0.10915773,0,0,0,0,0.000709235,0,0.032087515,0.119602828,0,0,0,0.000709235,0.10915773,0.030432633,0,0,0,0.10915773,0,0,1,0,204.3852539,1030.676636,0,0,1,1,1.139879086,2,1.666666667,-50
Xenus_cinereus,female,scolopacidae,charadriiformes,2,0.027038976,0,0,0.006758124,0.040444676,0,0,0.132853988,0.305952082,0,0,5.18E-05,0,0.001398143,0.003124245,0.465126589,0.017251393,0,0,0,5.18E-05,0.004522388,0,0.006758124,0.040410154,3.45E-05,0,5.18E-05,0.004522388,0.017251393,0.006269567,0,0,0.000189871,0.017061522,0,0,1,0,-30.62073898,446.883667,0,0,3,0,1.896526217,1,3.315789474,-50
Xenus_cinereus,male,scolopacidae,charadriiformes,2,0.027038976,0,0,0.006758124,0.040444676,0,0,0.132853988,0.305952082,0,0,5.18E-05,0,0.001398143,0.003124245,0.465126589,0.017251393,0,0,0,5.18E-05,0.004522388,0,0.006758124,0.040410154,3.45E-05,0,5.18E-05,0.004522388,0.017251393,0.006269567,0,0,0.000189871,0.017061522,0,0,1,0,-30.62073898,446.883667,0,0,3,0,1.896526217,1,3.315789474,-50
Xiphidiopicus_percussus,female,picidae,piciformes,1,0.098004663,0,0,0.011738871,0.221330586,0,0.001409749,0.175296861,0.211570786,2.71E-05,2.71E-05,0.042102695,0.005774549,0.006669197,0.003632815,0.162175351,0.060239657,0,0.001409749,5.42E-05,0.047877243,0.010302012,0,0.011738871,0.218050209,0.004690126,0,0.047931465,0.010302012,0.060239657,0.011305102,0,0.001409749,0.01022068,0.050018977,0,0,2,0,251.2278442,1321.571899,0,0,1,1,1.784331948,4,1,33
Xiphidiopicus_percussus,male,picidae,piciformes,2,0.081505615,5.16E-05,0,0.025316452,0.251698179,2.63E-05,0.001338321,0.187819202,0.171109636,7.79E-05,5.16E-05,0.06675119,0.009745514,0.006831359,0.004074602,0.140458122,0.053144297,5.16E-05,0.001364602,0.00012958,0.076496704,0.010905961,9.11E-05,0.025316452,0.248478926,0.004583855,0,0.076586862,0.010905961,0.053144297,0.024587523,0.00058986,0.000774742,0.006134446,0.04700985,0,0,2,0,251.2278442,1321.571899,0,0,1,1,1.784331948,4,1,33
Xiphirhynchus_superciliaris,female,timaliidae,passeriformes,1,0.185601844,0,0,0.044621561,0.019836222,0,0,0.366274447,0.120647162,0,0,3.98E-05,7.95E-05,0.16183018,0.036094769,0.062370806,0.002603753,0,0,0,0.000119256,0.197924948,0,0.044621561,0.019836222,0,0,0.000119256,0.197924948,0.002603753,0.041163142,0,0,0,0.002603753,0,0,2,0,120.4699402,1776.020996,0,0,1,1,1.447158031,2.5,1.5,-75
Xiphirhynchus_superciliaris,male,timaliidae,passeriformes,1,0.185601844,0,0,0.044621561,0.019836222,0,0,0.366274447,0.120647162,0,0,3.98E-05,7.95E-05,0.16183018,0.036094769,0.062370806,0.002603753,0,0,0,0.000119256,0.197924948,0,0.044621561,0.019836222,0,0,0.000119256,0.197924948,0.002603753,0.041163142,0,0,0,0.002603753,0,0,2,0,120.4699402,1776.020996,0,0,1,1,1.447158031,2.5,1.5,-75
Xiphocolaptes_albicollis,female,dendrocolaptidae,passeriformes,2,0.084688362,0,0,0.180227845,0.321967025,1.98E-05,0,0.169858734,0.06818174,3.28E-05,0,4.93E-05,4.93E-05,0.070340171,0.024921002,0.056923742,0.02274023,0,1.98E-05,3.28E-05,9.85E-05,0.095261173,0,0.180227845,0.321967025,1.98E-05,0,0.000131397,0.095261173,0.02274023,0.178077636,0,1.97519E-05,0,0.02274023,0,0,2,0,217.2913055,1448.729004,0,0,1,1,2.071882007,4,1,50
Xiphocolaptes_albicollis,male,dendrocolaptidae,passeriformes,2,0.084688362,0,0,0.180227845,0.321967025,1.98E-05,0,0.169858734,0.06818174,3.28E-05,0,4.93E-05,4.93E-05,0.070340171,0.024921002,0.056923742,0.02274023,0,1.98E-05,3.28E-05,9.85E-05,0.095261173,0,0.180227845,0.321967025,1.98E-05,0,0.000131397,0.095261173,0.02274023,0.178077636,0,1.97519E-05,0,0.02274023,0,0,2,0,217.2913055,1448.729004,0,0,1,1,2.071882007,4,1,50
Xiphocolaptes_falcirostris,female,dendrocolaptidae,passeriformes,2,0.036660756,1.45E-05,0,0.204726525,0.349841558,0,0,0.099101119,0.045198647,1.45E-05,0,6.48E-05,0.000179787,0.113033658,0.083741272,0.050092553,0.017330353,1.45E-05,0,1.45E-05,0.000244551,0.19677493,1.45E-05,0.204726525,0.349841558,0,0,0.000259055,0.19677493,0.017330353,0.202653536,0,0,0,0.017330353,0,0,2,0,255.8136139,835.4050903,0,0,1,1,2.041392685,4,1.5,0
Xiphocolaptes_falcirostris,male,dendrocolaptidae,passeriformes,2,0.036660756,1.45E-05,0,0.204726525,0.349841558,0,0,0.099101119,0.045198647,1.45E-05,0,6.48E-05,0.000179787,0.113033658,0.083741272,0.050092553,0.017330353,1.45E-05,0,1.45E-05,0.000244551,0.19677493,1.45E-05,0.204726525,0.349841558,0,0,0.000259055,0.19677493,0.017330353,0.202653536,0,0,0,0.017330353,0,0,2,0,255.8136139,835.4050903,0,0,1,1,2.041392685,4,1.5,0
Xiphocolaptes_major,female,dendrocolaptidae,passeriformes,4,0.036735066,0,0,0.084051666,0.12413322,0,0,0.0818125,0.035443495,2.38E-05,0,0.004854118,0.038280776,0.235911458,0.306045389,0.037910085,0.014798399,0,0,2.38E-05,0.043134894,0.541956847,0,0.084051666,0.12413322,0,0,0.043158721,0.541956847,0.014798399,0.082561905,0,0,0,0.014798399,0,0,2,0,233.2184601,1110.714111,0,0,1,1,2.193124598,4,1.6,-33
Xiphocolaptes_major,male,dendrocolaptidae,passeriformes,4,0.036735066,0,0,0.084051666,0.12413322,0,0,0.0818125,0.035443495,2.38E-05,0,0.004854118,0.038280776,0.235911458,0.306045389,0.037910085,0.014798399,0,0,2.38E-05,0.043134894,0.541956847,0,0.084051666,0.12413322,0,0,0.043158721,0.541956847,0.014798399,0.082561905,0,0,0,0.014798399,0,0,2,0,233.2184601,1110.714111,0,0,1,1,2.193124598,4,1.6,-33
Xiphocolaptes_promeropirhynchus,female,dendrocolaptidae,passeriformes,9,0.065866582,4.11E-05,7.30E-05,0.151517603,0.175449306,2.72E-05,0,0.154195605,0.071066346,0.000109694,3.24E-06,0.001245017,0.009467499,0.124606226,0.148679422,0.074620852,0.02303129,0.000114132,2.72E-05,0.00011293,0.010712516,0.273285648,0.000117563,0.151517603,0.175445929,3.06E-05,0,0.010822014,0.273285648,0.02303129,0.147507145,0,2.71898E-05,6.86274E-06,0.023024427,0,0,2,0,237.6188812,2236.351807,0,0,1,1,1.968669702,4,1,10
Xiphocolaptes_promeropirhynchus,male,dendrocolaptidae,passeriformes,9,0.065866582,4.11E-05,7.30E-05,0.151517603,0.175449306,2.72E-05,0,0.154195605,0.071066346,0.000109694,3.24E-06,0.001245017,0.009467499,0.124606226,0.148679422,0.074620852,0.02303129,0.000114132,2.72E-05,0.00011293,0.010712516,0.273285648,0.000117563,0.151517603,0.175445929,3.06E-05,0,0.010822014,0.273285648,0.02303129,0.147507145,0,2.71898E-05,6.86274E-06,0.023024427,0,0,2,0,237.6188812,2236.351807,0,0,1,1,1.968669702,4,1,10
Xipholena_atropurpurea,female,cotingidae,passeriformes,1,0.078256542,2.76E-05,1.38E-05,0.006372773,0.011473756,6.91E-05,0.000635895,0.521267919,0.296866144,0,0,0,0,2.76E-05,0.000152062,0.070376975,0.014459697,4.15E-05,0.000705014,0,0,0.000179709,4.15E-05,0.006372773,0.011432284,0.000746485,0,0,0.000179709,0.014459697,0.006193063,0.00040089,0.000304124,0.000442362,0.014017335,5,0,0,0,242.5020294,1267.450195,1,0,1,1,1.787602146,2,1,50
Xipholena_atropurpurea,male,cotingidae,passeriformes,1,0.672222526,0.006298158,2.73E-05,0.020861796,0.023129679,2.73E-05,0.000396197,0.098407017,0.014918848,0.006216187,0.000191267,0.009085196,0.005191541,0.013265752,0.009699984,0.09268266,0.027378545,0.006325482,0.00042352,0.006407454,0.014276736,0.022965736,0.006421116,0.020861796,0.023088693,0.000464506,0,0.020588557,0.022965736,0.027378545,0.020520247,0.000204929,0.000218591,0.001065632,0.026312913,5,0,0,0,242.5020294,1267.450195,1,0,1,1,1.787602146,2,1,50
Xipholena_lamellipennis,female,cotingidae,passeriformes,1,0.110710059,5.92E-05,1.48E-05,0.009201183,0.01443787,0.000295858,0.000680473,0.458816568,0.328313609,0,0,0,0,0,0,0.06612426,0.011346154,7.40E-05,0.000976331,0,0,0,7.40E-05,0.009201183,0.014408284,0.001005917,0,0,0,0.011346154,0.008949704,0.000147929,0.000828402,0.000547337,0.010798817,5,0,0,0,256.5534668,2020.732178,1,0,1,1,1.462397998,2,1,30
Xipholena_lamellipennis,male,cotingidae,passeriformes,1,0.617559195,0.023928303,0.004120495,0.021735611,0.037246332,0.000103012,0.000441482,0.099701264,0.029020058,0.000161877,0,0,0,0,0,0.137595102,0.028387268,0.028048798,0.000544494,0.000161877,0,0,0.028092947,0.021735611,0.037113888,0.000676938,0,0.000117728,0,0.028387268,0.021279414,0.000220741,0.000323753,0.000794667,0.027592601,5,0,0,0,256.5534668,2020.732178,1,0,1,1,1.462397998,2,1,30
Xipholena_punicea,female,cotingidae,passeriformes,1,0.157397325,0,1.40E-05,0.006979926,0.009562498,2.79E-05,0.000223358,0.627132367,0.153335009,0,0,0,0,0,0.000167518,0.037063406,0.008096714,1.40E-05,0.000251277,0,0,0.000167518,1.40E-05,0.006979926,0.009548538,0.000265237,0,0,0.000167518,0.008096714,0.00660301,1.39599E-05,0.000237317,0.00093531,0.007161404,5,0,0,0,250.1896362,2316.612549,1,0,1,1,1.833147112,2,1,45
Xipholena_punicea,male,cotingidae,passeriformes,1,0.448360444,2.58E-05,1.29E-05,0.020720372,0.020668732,2.58E-05,0.000103279,0.11972631,0.042318616,0.025948877,0.000877872,0.05575781,0.014136328,0.111877098,0.019558482,0.110637749,0.009243481,3.87E-05,0.000129099,0.026826749,0.069894139,0.13143558,5.16E-05,0.020720372,0.020630003,0.000167829,0,0.096707978,0.13143558,0.009243481,0.020513814,0,0.000129099,0.000864963,0.008378518,5,0,0,0,250.1896362,2316.612549,1,0,1,1,1.833147112,2,1,45
Xiphorhynchus_elegans,female,dendrocolaptidae,passeriformes,3,0.076517001,0.000202958,3.00E-05,0.172393653,0.199663741,4.01E-05,8.79E-05,0.138958078,0.052106823,0.000179088,0,0.000461147,0.002070403,0.116614852,0.168094502,0.038602617,0.033977112,0.000233001,0.000127981,0.000179088,0.00253155,0.284709353,0.000294545,0.172393653,0.199477406,0.000314317,0,0.002649095,0.284685661,0.034000804,0.164752587,9.98482E-06,0.000117997,0.000847043,0.033130069,4,0,2,0,247.311676,2418.687744,0,0,1,1,1.537819095,4,1,25
Xiphorhynchus_elegans,male,dendrocolaptidae,passeriformes,3,0.076517001,0.000202958,3.00E-05,0.172393653,0.199663741,4.01E-05,8.79E-05,0.138958078,0.052106823,0.000179088,0,0.000461147,0.002070403,0.116614852,0.168094502,0.038602617,0.033977112,0.000233001,0.000127981,0.000179088,0.00253155,0.284709353,0.000294545,0.172393653,0.199477406,0.000314317,0,0.002649095,0.284685661,0.034000804,0.164752587,9.98482E-06,0.000117997,0.000847043,0.033130069,4,0,2,0,247.311676,2418.687744,0,0,1,1,1.537819095,4,1,25
Xiphorhynchus_erythropygius,female,dendrocolaptidae,passeriformes,2,0.108655143,0.000334677,8.32E-05,0.241189379,0.152685705,1.82E-05,8.51E-05,0.138590431,0.037327721,3.25E-05,0,0.002676427,0.00389308,0.12572465,0.117685961,0.036874928,0.034142882,0.000417854,0.000103356,3.25E-05,0.006569507,0.243410611,0.000417854,0.241189379,0.152651253,0.000137808,0,0.00660199,0.243410611,0.034142882,0.22678107,6.89039E-05,3.4452E-05,0.000504968,0.033637914,3,0,1,0,205.4493103,1769.668457,0,0,1,1,1.670245853,4,1,75
Xiphorhynchus_erythropygius,male,dendrocolaptidae,passeriformes,2,0.108655143,0.000334677,8.32E-05,0.241189379,0.152685705,1.82E-05,8.51E-05,0.138590431,0.037327721,3.25E-05,0,0.002676427,0.00389308,0.12572465,0.117685961,0.036874928,0.034142882,0.000417854,0.000103356,3.25E-05,0.006569507,0.243410611,0.000417854,0.241189379,0.152651253,0.000137808,0,0.00660199,0.243410611,0.034142882,0.22678107,6.89039E-05,3.4452E-05,0.000504968,0.033637914,3,0,1,0,205.4493103,1769.668457,0,0,1,1,1.670245853,4,1,75
Xiphorhynchus_flavigaster,female,dendrocolaptidae,passeriformes,3,0.118110779,0.000278439,7.61E-05,0.170674073,0.154274291,0,5.25E-05,0.10847609,0.065576443,0.00018036,1.05E-05,0.002167113,0.004257329,0.104761049,0.133919653,0.084668977,0.052516202,0.000354585,5.25E-05,0.000190869,0.006424442,0.238680702,0.000397896,0.170674073,0.15424273,8.41E-05,0,0.006572,0.238680702,0.052516202,0.158316556,0,5.25481E-05,0.000266085,0.052250117,1,0,1,0,239.5068817,1499.671753,0,0,1,1,1.664547962,4,1.5,70
Xiphorhynchus_flavigaster,male,dendrocolaptidae,passeriformes,3,0.118110779,0.000278439,7.61E-05,0.170674073,0.154274291,0,5.25E-05,0.10847609,0.065576443,0.00018036,1.05E-05,0.002167113,0.004257329,0.104761049,0.133919653,0.084668977,0.052516202,0.000354585,5.25E-05,0.000190869,0.006424442,0.238680702,0.000397896,0.170674073,0.15424273,8.41E-05,0,0.006572,0.238680702,0.052516202,0.158316556,0,5.25481E-05,0.000266085,0.052250117,1,0,1,0,239.5068817,1499.671753,0,0,1,1,1.664547962,4,1.5,70
Xiphorhynchus_guttatus,female,dendrocolaptidae,passeriformes,4,0.086980556,0.00020191,3.49E-05,0.149275745,0.203363272,4.42E-05,5.40E-05,0.130393174,0.062288093,0.000201686,8.70E-06,0.000833953,0.001827041,0.096484542,0.148150981,0.072604276,0.047252977,0.000236851,9.82E-05,0.000210384,0.002660994,0.244635524,0.000297888,0.149275745,0.203283704,0.000177722,0,0.002810342,0.244635524,0.047252977,0.142292164,9.28609E-06,8.88681E-05,0.001381961,0.045871015,1,0,1,0,249.3565063,2098.649414,0,0,1,1,1.775901579,4,1.166666667,40
Xiphorhynchus_guttatus,male,dendrocolaptidae,passeriformes,4,0.086980556,0.00020191,3.49E-05,0.149275745,0.203363272,4.42E-05,5.40E-05,0.130393174,0.062288093,0.000201686,8.70E-06,0.000833953,0.001827041,0.096484542,0.148150981,0.072604276,0.047252977,0.000236851,9.82E-05,0.000210384,0.002660994,0.244635524,0.000297888,0.149275745,0.203283704,0.000177722,0,0.002810342,0.244635524,0.047252977,0.142292164,9.28609E-06,8.88681E-05,0.001381961,0.045871015,1,0,1,0,249.3565063,2098.649414,0,0,1,1,1.775901579,4,1.166666667,40
Xiphorhynchus_lachrymosus,female,dendrocolaptidae,passeriformes,1,0.186858936,0.001146374,3.02E-05,0.069204779,0.068510921,6.03E-05,0.000181006,0.121123446,0.074755641,0.000301677,3.02E-05,0.009623507,0.022263787,0.172227585,0.103052975,0.076445034,0.094183661,0.001176542,0.000241342,0.000331845,0.031887293,0.27528056,0.00132738,0.069204779,0.068269579,0.000482684,0,0.0320683,0.27528056,0.094183661,0.061029323,3.01677E-05,0.000211174,0.00292627,0.091257391,1,0,1,0,249.7017975,3438.456787,0,0,1,1,1.751279104,4,1,40
Xiphorhynchus_lachrymosus,male,dendrocolaptidae,passeriformes,1,0.186858936,0.001146374,3.02E-05,0.069204779,0.068510921,6.03E-05,0.000181006,0.121123446,0.074755641,0.000301677,3.02E-05,0.009623507,0.022263787,0.172227585,0.103052975,0.076445034,0.094183661,0.001176542,0.000241342,0.000331845,0.031887293,0.27528056,0.00132738,0.069204779,0.068269579,0.000482684,0,0.0320683,0.27528056,0.094183661,0.061029323,3.01677E-05,0.000211174,0.00292627,0.091257391,1,0,1,0,249.7017975,3438.456787,0,0,1,1,1.751279104,4,1,40
